사무명,질문
"선박 안전관리체제 (최초,갱신,중간,임시)인증심사 신청","5. 선박 안전관리체제 인증심사를 지방해양수산청에 방문하여 신청하려고 하는데, 신청서 양식은 어디에서 받을 수 있는지 궁금합니다."
"사업장 안전관리체제 (최초,갱신,중간,임시)인증심사 신청","1. 최초 인증심사를 신청하려고 하는데, 안전관리체제 관련 서류 목록은 어디에서 확인할 수 있나요?"
"사업장 안전관리체제 (최초,갱신,중간,임시)인증심사 신청",2. 갱신 인증심사를 위해 필요한 안전관리적합증서 사본은 어떤 형식으로 제출해야 하나요?
"사업장 안전관리체제 (최초,갱신,중간,임시)인증심사 신청","3. 임시 인증심사를 신청할 때, 회사 조직도 및 부서별 업무개요에 관한 서류는 어떤 내용을 포함해야 하는지 궁금합니다."
"사업장 안전관리체제 (최초,갱신,중간,임시)인증심사 신청",4. 사업장 안전관리체제 인증심사를 신청하기 위해 해상여객운송사업 면허증 사본 외에 어떤 추가 서류가 필요한가요?
"사업장 안전관리체제 (최초,갱신,중간,임시)인증심사 신청","5. 인증심사 신청서를 제출할 때, 수수료는 어떻게 납부해야 하며, 해양수산부령에서 정한 금액은 어디에서 확인할 수 있나요?"
선용품공급업 신고,"1. 선박에 선용품을 공급하고자 하는데, 선용품공급업 신고를 위해 필요한 기본서류는 무엇인가요?"
선용품공급업 신고,"2. 선용품공급업 신고를 하려면 수수료가 10,000원이라고 들었는데, 이 수수료는 어떻게 납부해야 하나요?"
선용품공급업 신고,"3. 선용품공급업 신고를 위해 방문 접수를 하려고 하는데, 어떤 서류를 지참해야 하는지 알고 싶습니다."
선용품공급업 신고,"4. 선용품공급업 신고를 위한 신청서는 어디에서 받을 수 있으며, 어떤 형식으로 작성해야 하나요?"
선용품공급업 신고,"5. 선용품공급업 신고 후 처리 기간이 6일이라고 하는데, 이 기간 동안 어떤 절차가 진행되는지 궁금합니다."
국제선박등록사항 변경등록,"1. 제가 소유한 대한민국 선박의 운항사업자가 변경되었는데, 국제선박등록사항 변경등록을 위해 필요한 서류는 무엇인가요?"
국제선박등록사항 변경등록,"2. 국제선박의 국제총톤수가 변경되었을 때, 국제선박등록사항 변경등록을 신청하려면 어떤 서류를 제출해야 하나요?"
국제선박등록사항 변경등록,"3. 등록된 선박의 선급이 변경된 경우, 국제선박등록사항 변경등록을 위해 어떤 서류를 준비해야 하는지 궁금합니다."
국제선박등록사항 변경등록,"4. 국제선박등록사항 변경등록을 신청할 때, 방문 접수 외에 우편이나 FAX로도 신청이 가능한지 알고 싶습니다."
국제선박등록사항 변경등록,5. 국제선박등록사항 변경등록을 위해 제출해야 하는 신청서의 양식은 어디에서 받을 수 있나요?
국제선박등록,"1. 국제선박등록을 신청하려고 하는데, 선박안전법에 따른 선급증서 사본을 제출해야 하는 경우, 어떤 조건을 충족해야 하는지 궁금합니다."
국제선박등록,"2. 외항정기여객운송사업 면허를 가진 저희 회사가 국제선박등록을 신청하려면, 운항선박명세서 외에 어떤 서류를 추가로 제출해야 하는지 알고 싶습니다."
국제선박등록,3. 국제선박등록을 위해 필요한 구비서류 중 국제톤수증서 사본은 어떻게 발급받을 수 있는지 안내받고 싶습니다.
국제선박등록,"4. 선령이 20년을 초과하는 선박에 대해 국제선박등록을 신청할 때, 국제협약증서 사본 외에 어떤 추가 서류가 필요한지 확인하고 싶습니다."
국제선박등록,"5. 국제선박등록 신청서를 제출할 때, 단체협약적용확인서 사본이 필요한 이유와 그 서류를 어떻게 준비해야 하는지 설명해 주실 수 있나요?"
위험물 반입신고,"1. 위험물을 항계안으로 반입하려고 하는데, 반입 24시간 전에 지방해양수산청장에게 신고할 때 필요한 위험물 일람표는 어떻게 작성하나요?"
위험물 반입신고,"2. 위험물 반입신고를 위해 지방해양수산청에 방문하려고 하는데, 방문 시 제출해야 하는 기본서류 외에 추가로 필요한 서류가 있는지 궁금합니다."
위험물 반입신고,3. 인터넷을 통해 위험물 반입신고를 하려면 어떤 절차를 따라야 하는지 알고 싶습니다.
위험물 반입신고,"4. 위험물 반입신고를 할 때 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 가능성이 있는지 확인하고 싶습니다."
위험물 반입신고,"5. 위험물을 항계안으로 반입하기 위해 지방해양수산청에 신고할 때, 신고서 양식은 따로 제공되나요, 아니면 위험물 일람표만 제출하면 되는지 궁금합니다."
내수면어업신고,"1. 내수면에서 어업을 하고 싶은데, 내수면어업신고서를 어떻게 작성해야 하는지 궁금합니다."
내수면어업신고,"2. 내수면어업신고를 하려면 선박국적증서나 등록필증 사본이 필요한데, 이 서류는 어디서 발급받을 수 있나요?"
내수면어업신고,"3. 내수면어업신고를 위해 필요한 수수료는 조례에 따라 다르다고 들었는데, 제가 거주하는 지역의 수수료는 어떻게 확인할 수 있을까요?"
내수면어업신고,"4. 내수면어업신고를 인터넷으로 접수하려고 하는데, 어떤 절차를 따라야 하는지 안내받을 수 있을까요?"
내수면어업신고,5. 내수면어업신고를 하려면 기본서류 외에 추가로 제출해야 할 서류가 있는지 확인하고 싶습니다.
내수면어업허가,"1. 내수면에서 어업을 시작하고 싶은데, 내수면어업허가를 신청하기 위해 필요한 구비서류는 무엇인지 알고 싶습니다."
내수면어업허가,"2. 내수면어업허가를 신청하려고 하는데, 수수료는 어떻게 결정되며, 조례별로 차이가 있는지 궁금합니다."
내수면어업허가,"3. 내수면어업허가를 위해 신청서를 제출할 때, 수면의 위치도를 반드시 포함해야 하는지 확인하고 싶습니다."
내수면어업허가,"4. 내수면어업허가를 신청할 때, 어선을 사용할 경우 선박극적증서 사본을 제출해야 한다고 들었는데, 이 서류는 어디서 발급받을 수 있는지 알고 싶습니다."
내수면어업허가,"5. 내수면어업허가 신청을 위해 양식장의 소유권을 증명하는 서류가 필요한데, 어떤 서류가 적합한지 구체적으로 안내받을 수 있을까요?"
내수면어업면허,"1. 내수면에서 어업면허를 신청하고자 하는데, 면허를 받으려는 수면의 위치 및 구역도를 어떻게 준비해야 하나요?"
내수면어업면허,"2. 내수면어업면허를 신청할 때, 어선을 사용하지 않으면 선박국적증서나 등록필증 사본을 제출하지 않아도 되나요?"
내수면어업면허,"3. 내수면어업면허 신청 시 수수료는 어떻게 결정되며, 조례별 수수료는 어디에서 확인할 수 있나요?"
내수면어업면허,"4. 내수면어업면허를 신청하기 위해 필요한 기본서류는 무엇인지, 구체적으로 어떤 서류를 제출해야 하는지 알고 싶습니다."
내수면어업면허,"5. 내수면어업면허 신청서를 인터넷으로 제출하고 싶다면, 어떤 절차를 따라야 하는지 안내받을 수 있을까요?"
어구자재의 성능 측정,"1. 어구자재 성능 측정을 위해 국립수산과학원에 방문하려고 하는데, 시험의뢰 시 어떤 시료를 제출해야 하나요?"
어구자재의 성능 측정,"2. 생분해 수산자재의 성능을 분석받고 싶은데, 국립수산과학원에 신청할 때 필요한 기본서류는 무엇인지 궁금합니다."
어구자재의 성능 측정,"3. 어구자재의 성능 측정 신청을 위해 수수료가 얼마인지 알고 싶고, 이 수수료는 어떻게 납부해야 하나요?"
어구자재의 성능 측정,"4. 어구자재 성능 측정을 신청하려고 하는데, 처리 기간이 총 10일이라고 하던데, 이 기간 동안 어떤 절차가 진행되는지 설명해 주실 수 있나요?"
어구자재의 성능 측정,"5. 국립수산과학원에 어구자재 성능 측정을 신청할 때, 우편으로 접수할 수 있는 방법에 대해 자세히 알고 싶습니다."
양식장 적지조사,"1. 해수 양식장 시설 예정지역의 적합성을 조사하기 위해 양식장 적지조사를 신청하려고 하는데, 어장도는 어떻게 준비해야 하나요?"
양식장 적지조사,"2. 담수 양식장 적지조사를 신청하고 싶은데, 국립수산과학원에 제출해야 하는 기본서류는 무엇인지 궁금합니다."
양식장 적지조사,"3. 양식장 적지조사를 위해 수수료가 2000원에서 16800원까지 다양하다고 들었는데, 이 수수료는 어떤 기준으로 결정되나요?"
양식장 적지조사,"4. 양식장 적지조사를 신청하려고 하는데, 인터넷을 통해 신청할 경우 어떤 절차를 따라야 하는지 알고 싶습니다."
양식장 적지조사,5. 양식장 적지조사를 위해 필요한 토지대장과 지적도등본은 어떻게 확보할 수 있는지 안내받을 수 있을까요?
수산용수 분석,"1. 양식장에서 사용하는 해수의 중금속 분석을 의뢰하고 싶은데, 수수료는 성분별로 어떻게 책정되나요?"
수산용수 분석,2. 해양환경연구과에 양식용수의 일반지표 성분 분석을 신청하려면 어떤 기본서류를 제출해야 하나요?
수산용수 분석,3. 해수의 염분과 수온을 분석하기 위해 국립수산과학원에 방문 신청을 하려면 어떤 절차를 따라야 하나요?
수산용수 분석,"4. 유기염소계 농약이 포함된 양식용수를 분석하려고 하는데, 분석의뢰시료는 어떻게 준비해야 하나요?"
수산용수 분석,"5. 해양수산부에 수산용수 분석을 요청하고 싶은데, 인터넷으로 신청할 때 필요한 서식은 어떤 것인가요?"
"수산자원 이식(국내반입, 국외반출) 승인","1. 외국에서 양식용 수산동식물을 반입하려고 하는데, 수산자원 이식 승인을 받기 위해 필요한 기본서류는 무엇인가요?"
"수산자원 이식(국내반입, 국외반출) 승인","2. 낚시터 방류용 수산동식물을 국내로 반입하기 위해 국립수산과학원에 신청할 때, 수면면적을 증명할 수 있는 서류는 어떻게 준비해야 하나요?"
"수산자원 이식(국내반입, 국외반출) 승인","3. 수산자원 이식 승인을 신청할 때, 방문 접수와 인터넷 접수 중 어떤 방법이 더 효율적인지 궁금합니다."
"수산자원 이식(국내반입, 국외반출) 승인","4. 수산동식물의 이식 승인을 받기 위해 제출해야 하는 신청서는 수산자원관리법 시행규칙의 별지서식 14호라고 하는데, 이 서식은 어디에서 다운로드할 수 있나요?"
"수산자원 이식(국내반입, 국외반출) 승인",5. 양식용 수산동식물을 외국에서 반입하기 위한 수산자원 이식 승인 절차는 총 며칠이 걸리는지 알고 싶습니다.
