기관유형,기관유형별분류,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 의정부지청 양주고용복지플러스센터,양주고용복지플러스센터,031-849-2300,11498,경기도 양주시 부흥로 1533
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 의정부지청 구리고용복지플러스센터,구리고용복지플러스센터,031-560-5800,11921,경기도 구리시 건원대로 44 태영빌딩
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 의정부지청 남양주고용복지플러스센터,남양주고용복지플러스센터,031-560-1919,12237,경기도 남양주시 경춘로 953 금마루빌딩
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 의정부지청 동두천고용복지플러스센터,동두천고용복지플러스센터,031-860-1700,11357,경기도 동두천시 삼육사로 984 서경코아 3층
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 의정부지청 의정부고용복지플러스센터,의정부고용복지플러스센터,031-828-0900,11674,경기도 의정부시 시민로 49 신동아파라디움빌딩
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 인천고용복지플러스센터,인천고용복지플러스센터,032-460-4701,21559,인천광역시 남동구 문화로 131
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 인천북부지청 인천북부고용복지플러스센터,인천북부고용복지플러스센터,032-540-5641,21060,인천광역시 계양구 장제로 804 영산빌딩
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 인천북부지청 인천서부고용복지플러스센터,인천서부고용복지플러스센터,032-540-2001,22726,인천광역시 서구 서곶로 299 서구청 제2청사 7~10층
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 인천북부지청 강화고용복지센터,강화고용복지센터,032-540-7990,23035,인천광역시 강화군 강화읍 강화대로 395 준프라자 제5층
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 태백지청 삼척고용복지플러스센터,삼척고용복지플러스센터,033-570-1900,25929,강원도 삼척시 중앙로 214 현진빌딩
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 태백지청 태백고용복지플러스센터,태백고용복지플러스센터,033-552-8605,26008,강원도 태백시 황지로119 
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 평택지청 안성고용복지플러스센터,안성고용복지플러스센터,031-686-1705,17596,경기도 안성시 안성맞춤대로 984
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 평택지청 오산고용복지플러스센터,오산고용복지플러스센터,031-8024-9805,18131,경기도 오산시 경기동로 51 (오산동 34-5) 
고용,고용부_고용센터,고용노동부,고용노동부 중부지방고용노동청 평택지청 평택고용복지플러스센터,평택고용복지플러스센터,031-646-1205,17739,경기도 평택시 이충동 경기대로 1194 장당프라자
고용,고용부_상담센터,고용노동부,고용노동부 고용노동부고객상담센터,고용노동부고객상담센터,1350,44543,울산광역시 중구 종가로 405-3
고용,고용부_위원회,고용노동부,고용노동부 강원지방노동위원회,강원지방노동위원회,033-269-3404,24233,강원도 춘천시 후석로440번길 64 춘천지방합동청사 3층
고용,고용부_위원회,고용노동부,고용노동부 경기지방노동위원회,경기지방노동위원회,031-259-5001,16360,경기도 수원시 장안구 서부로 2139
고용,고용부_위원회,고용노동부,고용노동부 경남지방노동위원회,경남지방노동위원회,055-239-8000,51393,"경상남도 창원 의창구 창원대로363번길 22-47, 10층"
고용,고용부_위원회,고용노동부,고용노동부 경북지방노동위원회,경북지방노동위원회,053-667-6500,42140,대구광역시 수성구 동대구로 231
고용,고용부_위원회,고용노동부,고용노동부 부산지방노동위원회,부산지방노동위원회,051-559-3700,46332,부산광역시 금정구 공단서로 12 합동청사 4층
고용,고용부_위원회,고용노동부,고용노동부 산업재해보상보험재심사위원회,산업재해보상보험재심사위원회,044-202-8499,30117,세종특별자치시 한누리대로 499(어진동) 세종포스트빌딩 3층
고용,고용부_위원회,고용노동부,고용노동부 서울지방노동위원회,서울지방노동위원회,02-3218-6077,7295,서울특별시 영등포구 문래로 20길 56
고용,고용부_위원회,고용노동부,고용노동부 울산지방노동위원회,울산지방노동위원회,052-208-0001,44740,"울산광역시 남구 두왕로 318, 4층"
고용,고용부_위원회,고용노동부,고용노동부 인천지방노동위원회,인천지방노동위원회,032-430-3100,22101,"인천광역시 미추홀구 석정로 239, 정부인천지방합동청사 7층"
고용,고용부_위원회,고용노동부,고용노동부 전남지방노동위원회,전남지방노동위원회,062-975-6100,61011,"광주광역시 북구 첨단과기로208번길 43 광주지방합동청사, 2~6층"
고용,고용부_위원회,고용노동부,고용노동부 전북지방노동위원회,전북지방노동위원회,063-240-1600,55014,"전라북도 전주시 덕진구 건산로 251, 3층"
고용,고용부_위원회,고용노동부,고용노동부 중앙노동위원회,중앙노동위원회,044-202-8226,30117,세종특별자치시 한누리대로 422 정부세종청사 11동
고용,고용부_위원회,고용노동부,고용노동부 최저임금위원회,최저임금위원회,044-202-8410,30117,세종특별자치시 한누리대로 422 정부세종청사 11동
고용,고용부_위원회,고용노동부,고용노동부 충남지방노동위원회,충남지방노동위원회,042-520-8070,35208,대전광역시 서구 청사로 189 정부대전청사 2동 12층
고용,고용부_위원회,고용노동부,고용노동부 충북지방노동위원회,충북지방노동위원회,043-299-1260,28798,충청북도 청주시 서원구 1순환로 1047 청주지방합동청사 5층
고용,고용부_지방청,고용노동부,고용노동부 광주지방고용노동청,광주지방고용노동청,062-975-6200,61011,"광주광역시 북구 첨단과기로208번길 43 광주지방합동청사, 2~6층"
고용,고용부_지방청,고용노동부,고용노동부 대구지방고용노동청,대구지방고용노동청,053-667-6200,42140,대구광역시 수성구 동대구로 231
고용,고용부_지방청,고용노동부,고용노동부 대전지방고용노동청,대전지방고용노동청,042-480-6290,35238,대전광역시 서구 둔산북로90번길 34
고용,고용부_지방청,고용노동부,고용노동부 부산지방고용노동청,부산지방고용노동청,051-853-0009,47605,부산광역시 연제구 연제로 36
고용,고용부_지방청,고용노동부,고용노동부 서울지방고용노동청,서울지방고용노동청,02-2231-0009,4541,서울특별시 중구 삼일대로 363 장교빌딩
고용,고용부_지방청,고용노동부,고용노동부 중부지방고용노동청,중부지방고용노동청,032-460-4545,22101,인천광역시 미추홀구 석정로 239 정부인천지방합동청사 4층
고용,고용부_지청,고용노동부,고용노동부 광주지방고용노동청 군산지청,군산지청,063-452-0009,54076,전라북도 군산시 조촌5길 44
고용,고용부_지청,고용노동부,고용노동부 광주지방고용노동청 목포지청,목포지청,061-280-0100,58691,전라남도 목포시 교육로41번길 8
고용,고용부_지청,고용노동부,고용노동부 광주지방고용노동청 여수지청,여수지청,061-650-0108,59691,전라남도 여수시 웅천북로 33
고용,고용부_지청,고용노동부,고용노동부 광주지방고용노동청 익산지청,익산지청,063-839-0009,54552,전라북도 익산시 하나로 478
고용,고용부_지청,고용노동부,고용노동부 광주지방고용노동청 전주지청,전주지청,063-240-3400,55014,전라북도 전주시 덕진구 건산로 251
고용,고용부_지청,고용노동부,고용노동부 대구지방고용노동청 구미지청,구미지청,054-450-3500,39390,경상북도 구미시 3공단1로 312-27
고용,고용부_지청,고용노동부,고용노동부 대구지방고용노동청 대구서부지청,대구서부지청,053-605-9000,42768,대구광역시 달서구 화암로 301 정부대구합동청사
고용,고용부_지청,고용노동부,고용노동부 대구지방고용노동청 안동지청,안동지청,054-851-8000,36643,경상북도 안동시 경동로 400
고용,고용부_지청,고용노동부,고용노동부 대구지방고용노동청 영주지청,영주지청,054-639-1111,36088,경상북도 영주시 번영로 88
고용,고용부_지청,고용노동부,고용노동부 대구지방고용노동청 포항지청,포항지청,054-271-6700,37761,경상북도 포항시남구 새천년대로 430
고용,고용부_지청,고용노동부,고용노동부 대전지방고용노동청 보령지청,보령지청,041-931-6640,33482,충청남도 보령시 옥마로 42
고용,고용부_지청,고용노동부,고용노동부 대전지방고용노동청 천안지청,천안지청,041-560-2800,31107,충청남도 천안시 서북구 원두정8길3
고용,고용부_지청,고용노동부,고용노동부 대전지방고용노동청 청주지청,청주지청,043-299-1114,28798,충청북도 청주시 서원구 1순환로 1047
고용,고용부_지청,고용노동부,고용노동부 대전지방고용노동청 충주지청,충주지청,043-840-4000,27428,충청북도 충주시 국원대로3-3
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 부산동부지청,부산동부지청,051-559-6688,46332,부산광역시 금정구 공단서로 12
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 부산북부지청,부산북부지청,051-309-1500,46938,부산광역시 사상구 백양대로 804
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 양산지청,양산지청,055-387-0009,50635,경상남도 양산시 동면 남양산 1길 58
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 울산지청,울산지청,052-272-0009,44664,울산광역시 남구 문수로392번길 22
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 진주지청,진주지청,055-752-0009,52629,경상남도 진주시 금산면 금산순환로11번길 43
고용,고용부_지청,고용노동부,고용노동부 부산지방고용노동청 창원지청,창원지청,055-239-6500,51439,경상남도 창원시 성산구 창이대로532번길 28
고용,고용부_고용센터,고용노동부,고용노동부 부산지방고용노동청 통영지청 통영고용복지플러스센터,고성고용복지센터,055-650-1841,52942,경상남도 고성군 고성읍 동외로 175 양강빌딩 5층
